month,long_portfolio,short_portfolio,long_return_gross,long_return_net,ls_spread_net,turnover,nifty_return
2017-10,"BAJFINANCE.NS, BAJAJFINSV.NS, SBIN.NS, JSWSTEEL.NS, TATASTEEL.NS, HINDALCO.NS, ULTRACEMCO.NS, GRASIM.NS, HINDUNILVR.NS, MARUTI.NS","NTPC.NS, ONGC.NS, COALINDIA.NS, TCS.NS, POWERGRID.NS, WIPRO.NS, UPL.NS, ITC.NS, HCLTECH.NS, TECHM.NS",-0.010496049498989506,-0.012596049498989506,0.00932707545536463,0.7,0.004518534577474025
2017-11,"DIVISLAB.NS, TITAN.NS, BAJFINANCE.NS, SBIN.NS, TATACONSUM.NS, BAJAJFINSV.NS, DRREDDY.NS, BHARTIARTL.NS, AXISBANK.NS, TATASTEEL.NS","TECHM.NS, ITC.NS, TCS.NS, NTPC.NS, INFY.NS, NESTLEIND.NS, HCLTECH.NS, APOLLOHOSP.NS, BAJAJ-AUTO.NS, COALINDIA.NS",0.047181182851098936,0.04553118285109894,-0.009522239265550708,0.55,0.049190279067096464
2017-12,"DIVISLAB.NS, TATACONSUM.NS, TITAN.NS, BAJFINANCE.NS, SUNPHARMA.NS, INDUSINDBK.NS, BPCL.NS, TATASTEEL.NS, RELIANCE.NS, BRITANNIA.NS","AXISBANK.NS, HINDUNILVR.NS, HDFCBANK.NS, POWERGRID.NS, BAJAJ-AUTO.NS, ASIANPAINT.NS, EICHERMOT.NS, TCS.NS, COALINDIA.NS, WIPRO.NS",-0.028913168951636998,-0.030713168951636997,-0.033464242483382874,0.6000000000000001,-0.013171674882177133
2018-01,"TATACONSUM.NS, TITAN.NS, DIVISLAB.NS, GRASIM.NS, JSWSTEEL.NS, TATASTEEL.NS, UPL.NS, APOLLOHOSP.NS, BAJFINANCE.NS, DRREDDY.NS","KOTAKBANK.NS, AXISBANK.NS, COALINDIA.NS, BAJAJ-AUTO.NS, ICICIBANK.NS, HDFCBANK.NS, TECHM.NS, HCLTECH.NS, INFY.NS, TCS.NS",-0.036350039948118786,-0.03785003994811879,0.020181934727170676,0.5,-0.049574301770367785
2018-02,"TITAN.NS, TATASTEEL.NS, TATACONSUM.NS, BAJFINANCE.NS, JSWSTEEL.NS, UPL.NS, BAJAJFINSV.NS, MARUTI.NS, HINDALCO.NS, GRASIM.NS","ONGC.NS, HCLTECH.NS, HDFCBANK.NS, TECHM.NS, BRITANNIA.NS, TCS.NS, KOTAKBANK.NS, NESTLEIND.NS, COALINDIA.NS, INFY.NS",0.035202639616970524,0.034302639616970526,-0.008998590886883998,0.3,0.01970048087999154
2018-03,"TATASTEEL.NS, TITAN.NS, TATACONSUM.NS, BAJAJFINSV.NS, JSWSTEEL.NS, BAJFINANCE.NS, SHREECEM.NS, GRASIM.NS, HINDALCO.NS, BPCL.NS","INFY.NS, AXISBANK.NS, TCS.NS, ICICIBANK.NS, NTPC.NS, SUNPHARMA.NS, COALINDIA.NS, CIPLA.NS, NESTLEIND.NS, HCLTECH.NS",0.03948412918393014,0.03708412918393014,-0.021064578812593965,0.8,0.05595792635071558
2018-04,"TITAN.NS, BAJFINANCE.NS, TATACONSUM.NS, BPCL.NS, TATASTEEL.NS, JSWSTEEL.NS, HINDALCO.NS, BAJAJFINSV.NS, TECHM.NS, MARUTI.NS","CIPLA.NS, DRREDDY.NS, COALINDIA.NS, UPL.NS, TCS.NS, WIPRO.NS, INFY.NS, ONGC.NS, M&M.NS, NESTLEIND.NS",0.031318471748575084,0.028918471748575085,0.028143169724125294,0.8,0.001660216552271592
2018-05,"TATASTEEL.NS, TITAN.NS, JSWSTEEL.NS, HINDALCO.NS, BAJFINANCE.NS, BPCL.NS, TATACONSUM.NS, BAJAJFINSV.NS, MARUTI.NS, RELIANCE.NS","TCS.NS, NTPC.NS, SHREECEM.NS, KOTAKBANK.NS, HDFCBANK.NS, CIPLA.NS, HCLTECH.NS, SBIN.NS, INFY.NS, COALINDIA.NS",0.01749120602832303,0.01554120602832303,-0.024303332939232303,0.6499999999999999,0.015806357251170338
2018-06,"BAJAJFINSV.NS, HINDALCO.NS, BPCL.NS, BAJFINANCE.NS, TATASTEEL.NS, TITAN.NS, MARUTI.NS, UPL.NS, JSWSTEEL.NS, HEROMOTOCO.NS","COALINDIA.NS, CIPLA.NS, ULTRACEMCO.NS, BHARTIARTL.NS, SUNPHARMA.NS, HCLTECH.NS, NTPC.NS, TCS.NS, APOLLOHOSP.NS, INFY.NS",0.06651604058157497,0.06426604058157497,0.041167295598047514,0.75,0.05144235066671429
2018-07,"BAJFINANCE.NS, BAJAJFINSV.NS, UPL.NS, JSWSTEEL.NS, BPCL.NS, HINDALCO.NS, TATASTEEL.NS, MARUTI.NS, SBIN.NS, INDUSINDBK.NS","GRASIM.NS, INFY.NS, CIPLA.NS, DIVISLAB.NS, RELIANCE.NS, COALINDIA.NS, ONGC.NS, SUNPHARMA.NS, ADANIPORTS.NS, TECHM.NS",0.03639295216901905,0.03519295216901905,-0.03866359239360767,0.4,0.045823698344993016
