fold,test_month,n_stocks,nifty_return,regime,avg_pairwise_corr,position_scale,LightGBM_rank_ic,LightGBM_hit_rate_pct,LightGBM_top10_return_gross,LightGBM_top10_return_net,LightGBM_bot10_return_gross,LightGBM_bot10_return_net,LightGBM_ls_spread_gross,LightGBM_ls_spread_net,LightGBM_turnover,LightGBM_cost_drag,LightGBM_position_scale,LightGBM_n_stocks,XGBoost_rank_ic,XGBoost_hit_rate_pct,XGBoost_top10_return_gross,XGBoost_top10_return_net,XGBoost_bot10_return_gross,XGBoost_bot10_return_net,XGBoost_ls_spread_gross,XGBoost_ls_spread_net,XGBoost_turnover,XGBoost_cost_drag,XGBoost_position_scale,XGBoost_n_stocks,RandomForest_rank_ic,RandomForest_hit_rate_pct,RandomForest_top10_return_gross,RandomForest_top10_return_net,RandomForest_bot10_return_gross,RandomForest_bot10_return_net,RandomForest_ls_spread_gross,RandomForest_ls_spread_net,RandomForest_turnover,RandomForest_cost_drag,RandomForest_position_scale,RandomForest_n_stocks,Ensemble_rank_ic,Ensemble_hit_rate_pct,Ensemble_top10_return_gross,Ensemble_top10_return_net,Ensemble_bot10_return_gross,Ensemble_bot10_return_net,Ensemble_ls_spread_gross,Ensemble_ls_spread_net,Ensemble_turnover,Ensemble_cost_drag,Ensemble_position_scale,Ensemble_n_stocks
95,2024-01,48,0.020231361037889688,normal,-0.0292,1.0,0.007815892314372557,50.0,0.026351697471161062,0.02485169747116106,0.028339531090583174,0.030739531090583173,-0.001987833619422112,-0.005887833619422113,0.65,0.0015,1.0,48,-0.003799392097264438,50.0,0.02131972355420075,0.01951972355420075,-0.01183743727930876,-0.00973743727930876,0.03315716083350951,0.02925716083350951,0.6499999999999999,0.0018,1.0,48,-0.011615284411636995,50.0,0.03823109997385074,0.03643109997385074,0.0169341935180468,0.0187341935180468,0.02129690645580394,0.017696906455803938,0.6,0.0018,1.0,48,0.013786365610073816,50.0,0.026351697471161062,0.02485169747116106,-0.01183743727930876,-0.00973743727930876,0.038189134750469825,0.03458913475046982,0.6,0.0015,1.0,48
96,2024-02,48,0.002519793616983051,normal,-0.0159,1.0,0.1313504125054277,70.0,0.03521661553484926,0.03341661553484926,-0.01607524464482126,-0.013675244644821262,0.05129186017967052,0.04709186017967052,0.7,0.0018,1.0,48,0.2273122014763352,60.0,0.03952177758240525,0.03742177758240525,0.004723251075346839,0.006823251075346839,0.03479852650705841,0.030598526507058414,0.7,0.0021,1.0,48,0.3000434216239687,70.0,0.04210535964373373,0.040305359643733725,-0.01711135088890804,-0.015611350888908039,0.05921671053264177,0.055916710532641765,0.55,0.0018,1.0,48,0.1797655232305688,70.0,0.042105359643733735,0.04030535964373373,-0.00015945336716009854,0.0025405466328399014,0.04226481301089383,0.03776481301089383,0.75,0.0018,1.0,48
97,2024-03,48,0.0077346349242125535,normal,-0.0203,1.0,-0.00911854103343465,60.0,0.010557994801398069,0.00905799480139807,0.03172476664639588,0.03412476664639588,-0.021166771844997816,-0.025066771844997813,0.65,0.0015,1.0,48,0.13797221016066,90.0,0.05318539212631919,0.05168539212631919,-0.00432201516215566,-0.00222201516215566,0.05750740728847485,0.053907407288474846,0.6,0.0015,1.0,48,0.22503256621797654,80.0,0.04562848536542265,0.04442848536542265,-0.015459328137111802,-0.013659328137111803,0.06108781350253445,0.05808781350253445,0.5,0.0012000000000000001,1.0,48,0.09650455927051672,80.0,0.03159046365092777,0.030090463650927768,0.00782218990132372,0.00962218990132372,0.02376827374960405,0.020468273749604048,0.55,0.0015,1.0,48
98,2024-04,48,0.05431589543955362,normal,-0.0199,1.0,-0.008358662613981762,100.0,0.0883207898365426,0.0865207898365426,0.06515215990304346,0.06695215990304346,0.023168629933499135,0.019568629933499143,0.6,0.0018,1.0,48,-0.03951367781155015,90.0,0.04553939975591773,0.043439399755917735,0.051769663919293454,0.05386966391929345,-0.006230264163375722,-0.010430264163375717,0.7,0.0021,1.0,48,0.06003039513677811,90.0,0.06796488930915941,0.06556488930915941,0.04184642385132138,0.04424642385132138,0.026118465457838025,0.021318465457838026,0.8,0.0024000000000000002,1.0,48,-0.009661311333043857,100.0,0.08398396638522786,0.08188396638522785,0.049356544660064325,0.05115654466006433,0.03462742172516353,0.030727421725163524,0.6499999999999999,0.0021,1.0,48
99,2024-05,48,0.0964825032611268,normal,-0.0205,1.0,-0.029309596178897092,100.0,0.0864843637856578,0.08438436378565779,0.0960496747018176,0.09904967470181761,-0.009565310916159808,-0.014665310916159816,0.85,0.0021,1.0,48,-0.10670864090316978,90.0,0.09034224912326998,0.08794224912326998,0.09798557300538764,0.10068557300538764,-0.007643323882117664,-0.012743323882117658,0.8500000000000001,0.0024000000000000002,1.0,48,-0.12092922275293096,80.0,0.06779999825805769,0.06539999825805769,0.08737395887474715,0.08917395887474715,-0.019573960616689465,-0.02377396061668946,0.7,0.0024000000000000002,1.0,48,-0.09921841076856275,90.0,0.08035974743641502,0.07795974743641503,0.09579758145338729,0.09849758145338729,-0.015437834016972268,-0.020537834016972262,0.8500000000000001,0.0024000000000000002,1.0,48
100,2024-06,48,0.02699031539728439,normal,-0.004,1.0,0.37722535822839776,80.0,0.08039444385557311,0.07889444385557311,0.003688220398254721,0.005488220398254721,0.07670622345731838,0.07340622345731838,0.55,0.0015,1.0,48,0.38287016934433343,70.0,0.05379936635459841,0.051999366354598404,-0.008706884725253558,-0.006906884725253559,0.06250625107985197,0.058906251079851965,0.6,0.0018,1.0,48,0.2573816760746852,90.0,0.09354424292086326,0.09204424292086326,0.006446234937797761,0.008546234937797761,0.0870980079830655,0.0834980079830655,0.6,0.0015,1.0,48,0.3888406426400347,80.0,0.07308209902589992,0.07158209902589992,-0.0028240596557301085,-0.0010240596557301086,0.07590615868163003,0.07260615868163002,0.55,0.0015,1.0,48
101,2024-07,48,0.02687695288651189,normal,-0.0126,1.0,-0.21233174120712112,40.0,0.007209641767796949,0.005409641767796949,0.030811383027909523,0.03351138302790952,-0.023601741260112573,-0.02810174126011257,0.75,0.0018,1.0,48,-0.33955709943551887,40.0,-9.305359884127922e-05,-0.001893053598841279,0.059956552717500146,0.062056552717500144,-0.060049606316341424,-0.06394960631634142,0.6499999999999999,0.0018,1.0,48,-0.2006079027355623,50.0,0.007403801141262658,0.005903801141262658,0.04242790785937015,0.044227907859370155,-0.035024106718107496,-0.0383241067181075,0.55,0.0015,1.0,48,-0.3033000434216239,30.0,-0.005294487928317113,-0.007094487928317112,0.031360594265045824,0.03346059426504582,-0.036655082193362935,-0.040555082193362936,0.6499999999999999,0.0018,1.0,48
102,2024-08,48,0.0025645658470157024,normal,-0.0211,1.0,0.1665219279201042,50.0,-0.0005368066803073765,-0.0026368066803073766,-0.025510161992352315,-0.023410161992352314,0.024973355312044938,0.02077335531204494,0.7,0.0021,1.0,48,0.0004342162396873643,40.0,-0.007256328545011567,-0.009356328545011568,0.008232509643216668,0.01063250964321667,-0.015488838188228236,-0.019988838188228237,0.75,0.0021,1.0,48,0.015848892748588795,50.0,0.004275650018188521,0.002175650018188521,0.0037869158016779086,0.0058869158016779085,0.0004887342165106122,-0.0037112657834893876,0.7,0.0021,1.0,48,0.06393834129396439,50.0,-0.0005368066803073783,-0.0026368066803073784,0.00038200555201222774,0.0024820055520122274,-0.000918812232319606,-0.005118812232319606,0.7,0.0021,1.0,48
103,2024-09,48,-0.08724815708920575,normal,-0.0165,1.0,0.04353017802865827,10.0,-0.0563997990336559,-0.0590997990336559,-0.07505474597209211,-0.0720547459720921,0.01865494693843621,0.012954946938436206,0.95,0.0027,1.0,48,-0.012266608771168043,10.0,-0.08815251361580671,-0.09085251361580671,-0.07839910428243463,-0.07569910428243463,-0.009753409333372084,-0.015153409333372073,0.9,0.0027,1.0,48,0.10377768128528006,10.0,-0.08294273960377382,-0.08534273960377382,-0.09577695232698293,-0.09337695232698293,0.012834212723209101,0.008034212723209103,0.8,0.0024000000000000002,1.0,48,0.022253582283977422,10.0,-0.08521829992857174,-0.08761829992857174,-0.08404090476264629,-0.08104090476264629,-0.0011773951659254517,-0.006577395165925454,0.9,0.0024000000000000002,1.0,48
104,2024-10,48,-0.0043592504346599975,normal,-0.0224,1.0,-0.2351280937907078,30.0,-0.038454662007266494,-0.04055466200726649,0.011066628047000811,0.013166628047000811,-0.04952129005426731,-0.053721290054267304,0.7,0.0021,1.0,48,-0.20451584889274857,40.0,-0.01301792639885059,-0.01481792639885059,0.016838788287558044,0.018938788287558045,-0.029856714686408634,-0.03375671468640863,0.6499999999999999,0.0018,1.0,48,-0.31089882761615284,30.0,-0.018637468886062974,-0.020137468886062975,0.006608117183192677,0.009008117183192678,-0.02524558606925565,-0.02914558606925565,0.65,0.0015,1.0,48,-0.24326964828484582,30.0,-0.022017896304625834,-0.023817896304625833,0.01106662804700081,0.01316662804700081,-0.03308452435162664,-0.03698452435162664,0.6499999999999999,0.0018,1.0,48
105,2024-11,48,-0.03918679547136333,normal,-0.0168,1.0,-0.3380373425966131,10.0,-0.07487089428270577,-0.07667089428270576,-0.022412381814284846,-0.020612381814284847,-0.052458512468420926,-0.05605851246842092,0.6,0.0018,1.0,48,-0.3122014763352149,20.0,-0.07076495853192476,-0.07256495853192475,-0.020335424027995482,-0.018535424027995483,-0.05042953450392927,-0.05402953450392927,0.6,0.0018,1.0,48,-0.3198002605297438,0.0,-0.06857355517238459,-0.07037355517238458,-0.026368190472519704,-0.024868190472519702,-0.042205364699864883,-0.04550536469986488,0.55,0.0018,1.0,48,-0.34422492401215804,20.0,-0.06771142477369796,-0.06921142477369796,-0.02863407989901472,-0.02653407989901472,-0.03907734487468324,-0.04267734487468324,0.6,0.0015,1.0,48
106,2024-12,48,0.014641457734891054,normal,-0.0109,1.0,0.04320451584889275,60.0,0.022523875575921788,0.020423875575921787,-0.01485039552711665,-0.012450395527116648,0.03737427110303844,0.032874271103038435,0.75,0.0021,1.0,48,0.1577290490664351,90.0,0.0638311992405596,0.06173119924055961,0.008807618351291908,0.011207618351291908,0.0550235808892677,0.0505235808892677,0.75,0.0021,1.0,48,0.0803300043421624,60.0,0.029202529707025377,0.027702529707025376,-0.02172043686953094,-0.01932043686953094,0.05092296657655632,0.047022966576556316,0.65,0.0015,1.0,48,0.10931393834129398,80.0,0.048054277981229,0.045954277981229,-0.003144258754602278,-0.0007442587546022776,0.05119853673583128,0.046698536735831284,0.75,0.0021,1.0,48
107,2025-01,48,-0.03885119123206205,normal,-0.0156,1.0,-0.10974815458098132,30.0,-0.04739950412963547,-0.04949950412963547,-0.02250213368616939,-0.02010213368616939,-0.024897370443466082,-0.02939737044346608,0.75,0.0021,1.0,48,-0.16988710377768126,40.0,-0.0447662058319782,-0.0465662058319782,-0.00988507530162389,-0.00778507530162389,-0.03488113053035431,-0.03878113053035431,0.6499999999999999,0.0018,1.0,48,-0.06882327399044724,30.0,-0.0657004247574782,-0.0678004247574782,-0.030795917770145557,-0.028695917770145556,-0.03490450698733264,-0.03910450698733264,0.7,0.0021,1.0,48,-0.12592270950933565,40.0,-0.030641944284236756,-0.03244194428423676,-0.02450870713805726,-0.022108707138057262,-0.006133237146179495,-0.010333237146179498,0.7,0.0018,1.0,48
108,2025-02,47,0.08505460280935172,normal,-0.0201,1.0,-0.14037927844588344,90.0,0.09245871118291424,0.09005871118291424,0.11521425582844365,0.11761425582844365,-0.02275554464552941,-0.02755554464552941,0.8,0.0024000000000000002,1.0,47,0.08984736355226641,80.0,0.09438180448176758,0.09198180448176758,0.10068757738212711,0.10368757738212711,-0.006305772900359524,-0.011705772900359526,0.9,0.0024000000000000002,1.0,47,-0.022779833487511565,100.0,0.08788143361830306,0.08578143361830305,0.07209359875029656,0.07449359875029656,0.0157878348680065,0.011287834868006497,0.75,0.0021,1.0,47,-0.022548566142460685,90.0,0.08170325451088725,0.07930325451088725,0.10321985419338872,0.10531985419338873,-0.02151659968250147,-0.026016599682501473,0.75,0.0024000000000000002,1.0,47
109,2025-03,48,0.06404038525083271,normal,-0.0143,1.0,0.09531046461137647,90.0,0.07672251592710097,0.07462251592710097,0.052500582056338715,0.05460058205633871,0.024221933870762255,0.020021933870762253,0.7,0.0021,1.0,48,0.1947459834997829,100.0,0.08788590450750644,0.08548590450750644,0.05153130362615014,0.05333130362615014,0.0363546008813563,0.0321546008813563,0.7,0.0024000000000000002,1.0,48,0.24120712114633086,80.0,0.09210077651704546,0.08970077651704546,0.0537401734056873,0.055840173405687296,0.03836060311135816,0.03386060311135816,0.75,0.0024000000000000002,1.0,48,0.20679548415110724,90.0,0.08902804575127242,0.08722804575127242,0.04558108916124225,0.047681089161242245,0.04344695659003017,0.03954695659003018,0.6499999999999999,0.0018,1.0,48
110,2025-04,48,0.021624686368803936,normal,-0.0099,1.0,0.2888623534520191,90.0,0.046310234333791334,0.044210234333791336,0.00519858640402901,0.006998586404029009,0.041111647929762324,0.03721164792976232,0.6499999999999999,0.0021,1.0,48,0.2859313938341294,80.0,0.03416962128866027,0.032369621288660264,-0.005959143948033208,-0.0038591439480332077,0.040128765236693474,0.03622876523669347,0.6499999999999999,0.0018,1.0,48,0.45505861919235774,90.0,0.05037741351748052,0.04857741351748052,-0.008784479578952582,-0.007284479578952582,0.059161893096433105,0.0558618930964331,0.55,0.0018,1.0,48,0.32077724706904037,90.0,0.05753648542298977,0.056036485422989765,-0.0036103567402548603,-0.0021103567402548603,0.061146842163244626,0.05814684216324462,0.5,0.0015,1.0,48
111,2025-05,48,0.022484210558227788,normal,-0.0059,1.0,0.21026921406860616,70.0,0.034265089928666476,0.03246508992866647,0.006387670948121009,0.008187670948121008,0.027877418980545465,0.024277418980545466,0.6,0.0018,1.0,48,0.08716891011723837,50.0,0.014149813490823383,0.012649813490823383,0.0008160562903776804,0.0023160562903776806,0.013333757200445702,0.010333757200445702,0.5,0.0015,1.0,48,0.09335649153278333,70.0,0.020355008323062758,0.019155008323062758,0.01302968034425905,0.01482968034425905,0.007325327978803708,0.0043253279788037086,0.5,0.0012000000000000001,1.0,48,0.12440295267042986,60.0,0.020325622178760883,0.01882562217876088,0.0023604093707876904,0.0038604093707876905,0.017965212807973193,0.01496521280797319,0.5,0.0015,1.0,48
112,2025-06,48,-0.030446239912812048,normal,-0.0114,1.0,0.02952670429874077,10.0,-0.041268308150990154,-0.04306830815099016,-0.043598458600905256,-0.042098458600905254,0.0023301504499151013,-0.000969849550084903,0.55,0.0018,1.0,48,0.24913156752062524,40.0,8.958996005033114e-05,-0.002010410039949669,-0.03897163239181105,-0.03747163239181105,0.03906122235186138,0.03546122235186138,0.6,0.0021,1.0,48,-0.11202778983934,10.0,-0.04840750242578365,-0.05020750242578365,-0.03809206539657835,-0.03689206539657835,-0.010315437029205302,-0.013315437029205304,0.5,0.0018,1.0,48,0.16880156317846287,20.0,-0.02527744558899552,-0.02707744558899552,-0.045187294552669253,-0.04368729455266925,0.019909848963673732,0.01660984896367373,0.55,0.0018,1.0,48
113,2025-07,48,0.03407045536732469,normal,-0.0137,1.0,-0.08423795049934868,60.0,0.013359120857220208,0.011559120857220209,0.06201087416818132,0.06411087416818131,-0.04865175331096111,-0.052551753310961104,0.6499999999999999,0.0018,1.0,48,-0.04754667824576638,70.0,0.019933761116254757,0.018433761116254756,0.015639546242069292,0.016839546242069292,0.004294214874185465,0.0015942148741854636,0.45,0.0015,1.0,48,-0.018996960486322188,70.0,0.04014350143005452,0.03804350143005452,0.03336454651932873,0.03516454651932873,0.00677895491072579,0.0028789549107257895,0.6499999999999999,0.0021,1.0,48,-0.042227529309596175,70.0,0.01994478783406704,0.01814478783406704,0.02262169360098939,0.024421693600989388,-0.002676905766922349,-0.006276905766922348,0.6,0.0018,1.0,48
114,2025-08,48,0.03650672029699708,normal,-0.0147,1.0,0.20256187581415544,90.0,0.04234768230995049,0.039947682309950494,0.02903296394221559,0.031732963942215586,0.013314718367734905,0.008214718367734908,0.8500000000000001,0.0024000000000000002,1.0,48,0.20147633521493705,80.0,0.047017151500855815,0.04521715150085581,0.02903296394221559,0.031732963942215586,0.017984187558640227,0.013484187558640226,0.75,0.0018,1.0,48,0.2699739470256188,90.0,0.055542356911710465,0.05254235691171046,0.006750751170178408,0.008850751170178408,0.04879160574153206,0.04369160574153205,0.85,0.003,1.0,48,0.21178897090751195,80.0,0.04210698331962888,0.04000698331962888,0.02903296394221559,0.031732963942215586,0.01307401937741329,0.008274019377413296,0.8,0.0021,1.0,48
115,2025-09,48,0.052442586947169106,normal,-0.0096,1.0,-0.01650021710811984,90.0,0.04866141815545709,0.04656141815545709,0.05760678542548583,0.05940678542548583,-0.008945367270028738,-0.012845367270028739,0.6499999999999999,0.0021,1.0,48,0.06719496309161962,90.0,0.0576377400976991,0.054637740097699096,0.025256318220791905,0.027356318220791907,0.03238142187690719,0.02728142187690719,0.85,0.003,1.0,48,0.19148936170212766,80.0,0.04996530999660296,0.04786530999660296,0.02352525107668574,0.025625251076685743,0.026440058919917218,0.02224005891991722,0.7,0.0021,1.0,48,0.03126356925749023,80.0,0.03674765197335284,0.03434765197335284,0.016628072233534755,0.018728072233534756,0.020119579739818087,0.015619579739818087,0.75,0.0024000000000000002,1.0,48
116,2025-10,48,0.01521672554795502,normal,-0.0174,1.0,0.3091619626574034,70.0,0.03741525000139667,0.03561525000139667,-0.015439667108538812,-0.013639667108538813,0.052854917109935486,0.04925491710993548,0.6,0.0018,1.0,48,0.1778115501519757,70.0,0.027176757404354258,0.025376757404354258,-0.007608442030340513,-0.0061084420303405135,0.03478519943469477,0.03148519943469477,0.55,0.0018,1.0,48,0.20310464611376464,80.0,0.03691310134082599,0.03571310134082599,0.006745377802707062,0.008845377802707062,0.03016772353811893,0.026867723538118927,0.55,0.0012000000000000001,1.0,48,0.26107251411202775,70.0,0.03685118886511666,0.035051188865116656,-0.009255996189100769,-0.008055996189100769,0.04610718505421743,0.04310718505421743,0.5,0.0018,1.0,48
117,2025-11,48,0.007699758587839166,normal,-0.0185,1.0,0.10138949196699955,50.0,0.00933711899848709,0.007237118998487091,0.02599467599686891,0.02749467599686891,-0.01665755699838182,-0.020257556998381818,0.6,0.0021,1.0,48,0.10442900564481113,60.0,0.01032432686970058,0.007924326869700581,-0.015846136423234083,-0.013746136423234084,0.026170463292934664,0.021670463292934664,0.75,0.0024000000000000002,1.0,48,0.11647850629613546,70.0,0.01247379720605983,0.010373797206059831,-0.00032555322076688114,0.0017744467792331188,0.012799350426826712,0.008599350426826712,0.7,0.0021,1.0,48,0.14090316977854972,60.0,0.013904042195920471,0.011804042195920472,0.017832799812049625,0.019332799812049627,-0.003928757616129154,-0.007528757616129155,0.6,0.0021,1.0,48
118,2025-12,48,0.004880040825333617,normal,-0.01,1.0,0.14177160225792446,60.0,-0.006283176664443152,-0.0077831766644431526,-0.027526957704282984,-0.025126957704282984,0.021243781039839833,0.017343781039839832,0.65,0.0015,1.0,48,0.1453538862353452,70.0,0.03532113710258593,0.033521137102585925,-0.0249107322056538,-0.0228107322056538,0.06023186930823973,0.056331869308239725,0.6499999999999999,0.0018,1.0,48,0.0906426400347373,60.0,0.008349210938405446,0.006249210938405447,0.026442699659401964,0.028842699659401963,-0.018093488720996517,-0.022593488720996514,0.75,0.0021,1.0,48,0.10475466782457664,60.0,-0.00628317666444315,-0.007783176664443151,-0.00033638099418177163,0.0017636190058182282,-0.005946795670261379,-0.00954679567026138,0.6,0.0015,1.0,48
119,2026-01,48,-0.06014482839269242,normal,-0.0179,1.0,0.14470256187581415,10.0,-0.06397725856527445,-0.06637725856527445,-0.06178234261813144,-0.05938234261813144,-0.0021949159471430085,-0.006994915947143007,0.8,0.0024000000000000002,1.0,48,0.21602257924446375,20.0,-0.030608592594753493,-0.03270859259475349,-0.06272544804650691,-0.06002544804650691,0.03211685545175342,0.02731685545175342,0.8,0.0021,1.0,48,0.16999565783760315,20.0,-0.054395327988536676,-0.056495327988536674,-0.1066490158624466,-0.1042490158624466,0.052253687873909924,0.04775368787390993,0.75,0.0021,1.0,48,0.18117672600955276,10.0,-0.039611854333750404,-0.0417118543337504,-0.08521409127263638,-0.08281409127263638,0.04560223693888597,0.041102236938885976,0.75,0.0021,1.0,48
120,2026-02,48,-0.09519509253318438,normal,-0.0257,1.0,0.12429439861050803,20.0,-0.08985990902654784,-0.09195990902654784,-0.1132959887713064,-0.11119598877130639,0.02343607974475856,0.01923607974475855,0.7,0.0021,1.0,48,0.19865392965696918,10.0,-0.0940339262583663,-0.09613392625836631,-0.12245721689893363,-0.11975721689893364,0.028423290640567325,0.023623290640567327,0.8,0.0021,1.0,48,0.07642205818497612,10.0,-0.08251384691072297,-0.08491384691072297,-0.11076090160818468,-0.10866090160818467,0.028247054697461707,0.023747054697461703,0.75,0.0024000000000000002,1.0,48,0.1536039947894051,10.0,-0.09582250960101471,-0.0976225096010147,-0.12446752529262044,-0.12206752529262044,0.028645015691605727,0.02444501569160573,0.7,0.0018,1.0,48
