month,long_portfolio,short_portfolio,long_return_gross,long_return_net,ls_spread_net,turnover,nifty_return
2019-04,"TITAN.NS, BAJAJFINSV.NS, SUNPHARMA.NS, EICHERMOT.NS, TATACONSUM.NS, BAJFINANCE.NS, INFY.NS, BHARTIARTL.NS, NESTLEIND.NS, KOTAKBANK.NS","TCS.NS, LT.NS, SHREECEM.NS, ULTRACEMCO.NS, HEROMOTOCO.NS, JSWSTEEL.NS, ONGC.NS, APOLLOHOSP.NS, GRASIM.NS, CIPLA.NS",0.07238277313342763,0.07043277313342763,0.04172680961031219,0.6499999999999999,0.017745677792411162
2019-05,"TITAN.NS, BAJAJFINSV.NS, SUNPHARMA.NS, TATACONSUM.NS, HCLTECH.NS, WIPRO.NS, KOTAKBANK.NS, BAJFINANCE.NS, MARUTI.NS, NESTLEIND.NS","BHARTIARTL.NS, POWERGRID.NS, ITC.NS, SHREECEM.NS, COALINDIA.NS, SBIN.NS, INDUSINDBK.NS, M&M.NS, APOLLOHOSP.NS, LT.NS",-0.039288199072672475,-0.040788199072672476,-0.034547471456797416,0.5,-0.027603759912222477
2019-06,"NESTLEIND.NS, ADANIPORTS.NS, TITAN.NS, APOLLOHOSP.NS, KOTAKBANK.NS, TATACONSUM.NS, DRREDDY.NS, BAJAJFINSV.NS, INDUSINDBK.NS, AXISBANK.NS","JSWSTEEL.NS, ICICIBANK.NS, HEROMOTOCO.NS, SBIN.NS, TATASTEEL.NS, BPCL.NS, MARUTI.NS, POWERGRID.NS, HINDALCO.NS, M&M.NS",-0.0509159816744774,-0.0531659816744774,0.05219018083012538,0.75,-0.06157960713687418
2019-07,"TATACONSUM.NS, BRITANNIA.NS, TECHM.NS, RELIANCE.NS, NESTLEIND.NS, BAJFINANCE.NS, BAJAJFINSV.NS, ADANIPORTS.NS, DIVISLAB.NS, EICHERMOT.NS","HCLTECH.NS, DRREDDY.NS, ICICIBANK.NS, BHARTIARTL.NS, HINDALCO.NS, SHREECEM.NS, WIPRO.NS, SUNPHARMA.NS, UPL.NS, BPCL.NS",0.031027073262569434,0.028477073262569434,0.029846293399747155,0.8500000000000001,-0.011131901841812243
2019-08,"TITAN.NS, AXISBANK.NS, BAJFINANCE.NS, NESTLEIND.NS, KOTAKBANK.NS, ICICIBANK.NS, BAJAJFINSV.NS, RELIANCE.NS, COALINDIA.NS, CIPLA.NS","BHARTIARTL.NS, NTPC.NS, BPCL.NS, SUNPHARMA.NS, HINDALCO.NS, APOLLOHOSP.NS, UPL.NS, JSWSTEEL.NS, MARUTI.NS, INDUSINDBK.NS",0.10924045766433446,0.10714045766433446,0.06372937519231925,0.7,0.06469276928177602
2019-09,"COALINDIA.NS, INFY.NS, TCS.NS, WIPRO.NS, TITAN.NS, CIPLA.NS, SBILIFE.NS, TECHM.NS, SBIN.NS, POWERGRID.NS","JSWSTEEL.NS, TATASTEEL.NS, BPCL.NS, EICHERMOT.NS, INDUSINDBK.NS, ULTRACEMCO.NS, HDFCLIFE.NS, GRASIM.NS, LT.NS, MARUTI.NS",0.037084655388286904,0.034984655388286906,-0.0022851525324352404,0.7,0.03158661489390182
2019-10,"JSWSTEEL.NS, INFY.NS, BAJFINANCE.NS, BAJAJFINSV.NS, ICICIBANK.NS, TECHM.NS, DIVISLAB.NS, INDUSINDBK.NS, TCS.NS, WIPRO.NS","BAJAJ-AUTO.NS, COALINDIA.NS, HINDALCO.NS, AXISBANK.NS, ASIANPAINT.NS, ONGC.NS, SUNPHARMA.NS, SHREECEM.NS, UPL.NS, GRASIM.NS",0.05350116010754813,0.05110116010754813,0.05573422813606005,0.8,-0.003131533924763128
2019-11,"BAJAJFINSV.NS, WIPRO.NS, INFY.NS, TITAN.NS, KOTAKBANK.NS, TCS.NS, BAJFINANCE.NS, POWERGRID.NS, NTPC.NS, AXISBANK.NS","SBIN.NS, UPL.NS, LT.NS, JSWSTEEL.NS, HINDALCO.NS, SHREECEM.NS, MARUTI.NS, BPCL.NS, SBILIFE.NS, INDUSINDBK.NS",0.0407892308070424,0.0383892308070424,0.015405567209756103,0.8,0.024467716648444094
2019-12,"ADANIPORTS.NS, POWERGRID.NS, KOTAKBANK.NS, TITAN.NS, HINDUNILVR.NS, ITC.NS, DIVISLAB.NS, INFY.NS, WIPRO.NS, HDFCBANK.NS","BAJAJ-AUTO.NS, INDUSINDBK.NS, MARUTI.NS, GRASIM.NS, RELIANCE.NS, SBILIFE.NS, UPL.NS, EICHERMOT.NS, CIPLA.NS, BPCL.NS",0.027965737160417427,0.026465737160417425,0.07419491333508332,0.5,0.01365849363359084
2020-01,"KOTAKBANK.NS, TITAN.NS, COALINDIA.NS, DIVISLAB.NS, BHARTIARTL.NS, ICICIBANK.NS, EICHERMOT.NS, POWERGRID.NS, TCS.NS, ADANIPORTS.NS","TATACONSUM.NS, HCLTECH.NS, BPCL.NS, HINDALCO.NS, HDFCLIFE.NS, JSWSTEEL.NS, LT.NS, M&M.NS, GRASIM.NS, HEROMOTOCO.NS",-0.1384124052650037,-0.14081240526500372,0.05254150876291122,0.8,-0.16252939863756308
2020-02,"M&M.NS, HINDALCO.NS, EICHERMOT.NS, ASIANPAINT.NS, SUNPHARMA.NS, BRITANNIA.NS, INFY.NS, HINDUNILVR.NS, DIVISLAB.NS, GRASIM.NS","BAJAJ-AUTO.NS, NTPC.NS, HEROMOTOCO.NS, KOTAKBANK.NS, SBILIFE.NS, BPCL.NS, COALINDIA.NS, CIPLA.NS, ITC.NS, MARUTI.NS",-0.04955042890528712,-0.05180042890528712,0.03265890408516593,0.75,-0.08041078776362878
